date,mine_id,equipment_id,equipment_type,downtime_h,availability,failure,repair_h
2025-02-28,DEMO-01,DU-02,dumper,1.27,0.947,0,0.0
2025-03-01,DEMO-01,DU-02,dumper,0.63,0.974,0,0.0
2025-03-02,DEMO-01,DU-02,dumper,0.25,0.99,0,0.0
2025-03-03,DEMO-01,DU-02,dumper,2.63,0.891,0,0.0
2025-03-04,DEMO-01,DU-02,dumper,3.1,0.871,0,0.0
2025-03-05,DEMO-01,DU-02,dumper,2.03,0.915,0,0.0
2025-03-06,DEMO-01,DU-02,dumper,7.39,0.692,1,8.18
2025-03-07,DEMO-01,DU-02,dumper,0.35,0.985,0,0.0
2025-03-08,DEMO-01,DU-02,dumper,3.96,0.835,0,0.0
2025-03-09,DEMO-01,DU-02,dumper,0.52,0.978,0,0.0
2025-03-10,DEMO-01,DU-02,dumper,8.08,0.663,1,8.96
2025-03-11,DEMO-01,DU-02,dumper,0.47,0.981,0,0.0
2025-03-12,DEMO-01,DU-02,dumper,0.27,0.989,0,0.0
2025-03-13,DEMO-01,DU-02,dumper,2.08,0.913,0,0.0
2025-03-14,DEMO-01,DU-02,dumper,1.03,0.957,0,0.0
2025-03-15,DEMO-01,DU-02,dumper,1.5,0.938,0,0.0
2025-03-16,DEMO-01,DU-02,dumper,1.77,0.926,0,0.0
2025-03-17,DEMO-01,DU-02,dumper,1.16,0.952,0,0.0
2025-03-18,DEMO-01,DU-02,dumper,3.0,0.875,0,0.0
2025-03-19,DEMO-01,DU-02,dumper,0.46,0.981,0,0.0
2025-03-20,DEMO-01,DU-02,dumper,5.1,0.788,1,2.98
2025-03-21,DEMO-01,DU-02,dumper,8.4,0.65,1,6.3
2025-03-22,DEMO-01,DU-02,dumper,1.18,0.951,0,0.0
2025-03-23,DEMO-01,DU-02,dumper,1.17,0.951,0,0.0
2025-03-24,DEMO-01,DU-02,dumper,0.41,0.983,0,0.0
2025-03-25,DEMO-01,DU-02,dumper,0.49,0.98,0,0.0
2025-03-26,DEMO-01,DU-02,dumper,10.94,0.544,1,9.75
2025-03-27,DEMO-01,DU-02,dumper,0.31,0.987,0,0.0
2025-03-28,DEMO-01,DU-02,dumper,0.76,0.968,0,0.0
2025-03-29,DEMO-01,DU-02,dumper,0.6,0.975,0,0.0
2025-03-30,DEMO-01,DU-02,dumper,1.38,0.942,0,0.0
2025-03-31,DEMO-01,DU-02,dumper,0.24,0.99,0,0.0
2025-04-01,DEMO-01,DU-02,dumper,0.67,0.972,0,0.0
2025-04-02,DEMO-01,DU-02,dumper,4.65,0.806,1,4.21
2025-04-03,DEMO-01,DU-02,dumper,0.74,0.969,0,0.0
2025-04-04,DEMO-01,DU-02,dumper,1.15,0.952,0,0.0
2025-04-05,DEMO-01,DU-02,dumper,1.41,0.941,0,0.0
2025-04-06,DEMO-01,DU-02,dumper,1.79,0.926,0,0.0
2025-04-07,DEMO-01,DU-02,dumper,1.1,0.954,0,0.0
2025-04-08,DEMO-01,DU-02,dumper,1.02,0.958,0,0.0
2025-04-09,DEMO-01,DU-02,dumper,0.75,0.969,0,0.0
2025-04-10,DEMO-01,DU-02,dumper,1.17,0.951,0,0.0
2025-04-11,DEMO-01,DU-02,dumper,0.94,0.961,0,0.0
2025-04-12,DEMO-01,DU-02,dumper,0.41,0.983,0,0.0
2025-04-13,DEMO-01,DU-02,dumper,3.24,0.865,0,0.0
2025-04-14,DEMO-01,DU-02,dumper,0.27,0.989,0,0.0
2025-04-15,DEMO-01,DU-02,dumper,1.38,0.943,0,0.0
2025-04-16,DEMO-01,DU-02,dumper,2.05,0.914,0,0.0
2025-04-17,DEMO-01,DU-02,dumper,6.44,0.732,1,5.83
2025-04-18,DEMO-01,DU-02,dumper,8.11,0.662,1,7.79
2025-04-19,DEMO-01,DU-02,dumper,1.17,0.951,0,0.0
2025-04-20,DEMO-01,DU-02,dumper,1.11,0.954,0,0.0
2025-04-21,DEMO-01,DU-02,dumper,6.06,0.747,1,4.24
2025-04-22,DEMO-01,DU-02,dumper,1.65,0.931,0,0.0
2025-04-23,DEMO-01,DU-02,dumper,0.27,0.989,0,0.0
2025-04-24,DEMO-01,DU-02,dumper,1.09,0.954,0,0.0
2025-04-25,DEMO-01,DU-02,dumper,0.35,0.985,0,0.0
2025-04-26,DEMO-01,DU-02,dumper,0.39,0.984,0,0.0
2025-04-27,DEMO-01,DU-02,dumper,0.16,0.993,0,0.0
2025-04-28,DEMO-01,DU-02,dumper,0.52,0.978,0,0.0
2025-04-29,DEMO-01,DU-02,dumper,0.2,0.992,0,0.0
2025-04-30,DEMO-01,DU-02,dumper,0.43,0.982,0,0.0
2025-05-01,DEMO-01,DU-02,dumper,5.1,0.788,1,4.16
2025-05-02,DEMO-01,DU-02,dumper,5.12,0.787,1,5.21
2025-05-03,DEMO-01,DU-02,dumper,0.22,0.991,0,0.0
2025-05-04,DEMO-01,DU-02,dumper,0.66,0.972,0,0.0
2025-05-05,DEMO-01,DU-02,dumper,0.69,0.971,0,0.0
2025-05-06,DEMO-01,DU-02,dumper,2.51,0.895,0,0.0
2025-05-07,DEMO-01,DU-02,dumper,1.37,0.943,0,0.0
2025-05-08,DEMO-01,DU-02,dumper,1.71,0.929,0,0.0
2025-05-09,DEMO-01,DU-02,dumper,0.84,0.965,0,0.0
2025-05-10,DEMO-01,DU-02,dumper,0.35,0.985,0,0.0
2025-05-11,DEMO-01,DU-02,dumper,7.11,0.704,1,6.73
2025-05-12,DEMO-01,DU-02,dumper,1.84,0.923,0,0.0
2025-05-13,DEMO-01,DU-02,dumper,0.39,0.984,0,0.0
2025-05-14,DEMO-01,DU-02,dumper,1.8,0.925,0,0.0
2025-05-15,DEMO-01,DU-02,dumper,1.98,0.918,0,0.0
2025-05-16,DEMO-01,DU-02,dumper,1.0,0.958,0,0.0
2025-05-17,DEMO-01,DU-02,dumper,0.56,0.977,0,0.0
2025-05-18,DEMO-01,DU-02,dumper,0.37,0.985,0,0.0
2025-05-19,DEMO-01,DU-02,dumper,0.32,0.986,0,0.0
2025-05-20,DEMO-01,DU-02,dumper,2.08,0.913,0,0.0
2025-05-21,DEMO-01,DU-02,dumper,0.4,0.983,0,0.0
2025-05-22,DEMO-01,DU-02,dumper,1.1,0.954,0,0.0
2025-05-23,DEMO-01,DU-02,dumper,1.24,0.948,0,0.0
2025-05-24,DEMO-01,DU-02,dumper,3.77,0.843,1,4.06
2025-05-25,DEMO-01,DU-02,dumper,1.93,0.92,0,0.0
2025-05-26,DEMO-01,DU-02,dumper,1.39,0.942,0,0.0
2025-05-27,DEMO-01,DU-02,dumper,0.87,0.964,0,0.0
2025-05-28,DEMO-01,DU-02,dumper,1.55,0.935,0,0.0
2025-05-29,DEMO-01,DU-02,dumper,2.05,0.914,0,0.0
2025-05-30,DEMO-01,DU-02,dumper,1.83,0.924,0,0.0
2025-05-31,DEMO-01,DU-02,dumper,1.27,0.947,0,0.0
2025-06-01,DEMO-01,DU-02,dumper,1.41,0.941,0,0.0
2025-06-02,DEMO-01,DU-02,dumper,5.95,0.752,0,0.0
2025-06-03,DEMO-01,DU-02,dumper,4.14,0.827,0,0.0
2025-06-04,DEMO-01,DU-02,dumper,0.36,0.985,0,0.0
2025-06-05,DEMO-01,DU-02,dumper,5.41,0.775,0,0.0
2025-06-06,DEMO-01,DU-02,dumper,2.4,0.9,0,0.0
2025-06-07,DEMO-01,DU-02,dumper,3.92,0.837,0,0.0
2025-06-08,DEMO-01,DU-02,dumper,0.85,0.965,0,0.0
2025-06-09,DEMO-01,DU-02,dumper,1.83,0.924,0,0.0
2025-06-10,DEMO-01,DU-02,dumper,5.94,0.753,1,6.54
2025-06-11,DEMO-01,DU-02,dumper,5.02,0.791,1,2.1
2025-06-12,DEMO-01,DU-02,dumper,2.53,0.895,0,0.0
2025-06-13,DEMO-01,DU-02,dumper,3.75,0.844,0,0.0
2025-06-14,DEMO-01,DU-02,dumper,5.89,0.755,0,0.0
2025-06-15,DEMO-01,DU-02,dumper,0.54,0.977,0,0.0
2025-06-16,DEMO-01,DU-02,dumper,0.99,0.959,0,0.0
2025-06-17,DEMO-01,DU-02,dumper,1.64,0.932,0,0.0
2025-06-18,DEMO-01,DU-02,dumper,0.82,0.966,0,0.0
2025-06-19,DEMO-01,DU-02,dumper,1.16,0.952,0,0.0
2025-06-20,DEMO-01,DU-02,dumper,2.47,0.897,0,0.0
2025-06-21,DEMO-01,DU-02,dumper,7.58,0.684,0,0.0
2025-06-22,DEMO-01,DU-02,dumper,3.68,0.847,0,0.0
2025-06-23,DEMO-01,DU-02,dumper,0.39,0.984,0,0.0
2025-06-24,DEMO-01,DU-02,dumper,7.75,0.677,0,0.0
2025-06-25,DEMO-01,DU-02,dumper,2.86,0.881,0,0.0
2025-06-26,DEMO-01,DU-02,dumper,9.76,0.593,0,0.0
2025-06-27,DEMO-01,DU-02,dumper,0.54,0.977,0,0.0
2025-06-28,DEMO-01,DU-02,dumper,3.14,0.869,0,0.0
2025-06-29,DEMO-01,DU-02,dumper,0.31,0.987,0,0.0
2025-06-30,DEMO-01,DU-02,dumper,3.74,0.844,0,0.0
2025-07-01,DEMO-01,DU-02,dumper,1.42,0.941,0,0.0
2025-07-02,DEMO-01,DU-02,dumper,1.9,0.921,0,0.0
2025-07-03,DEMO-01,DU-02,dumper,1.42,0.941,0,0.0
2025-07-04,DEMO-01,DU-02,dumper,11.18,0.534,0,0.0
2025-07-05,DEMO-01,DU-02,dumper,7.46,0.689,0,0.0
2025-07-06,DEMO-01,DU-02,dumper,0.82,0.966,0,0.0
2025-07-07,DEMO-01,DU-02,dumper,3.72,0.845,0,0.0
2025-07-08,DEMO-01,DU-02,dumper,5.85,0.756,0,0.0
2025-07-09,DEMO-01,DU-02,dumper,0.88,0.963,0,0.0
2025-07-10,DEMO-01,DU-02,dumper,1.01,0.958,0,0.0
2025-07-11,DEMO-01,DU-02,dumper,4.3,0.821,0,0.0
2025-07-12,DEMO-01,DU-02,dumper,5.5,0.771,1,1.54
2025-07-13,DEMO-01,DU-02,dumper,2.63,0.891,0,0.0
2025-07-14,DEMO-01,DU-02,dumper,4.05,0.831,0,0.0
2025-07-15,DEMO-01,DU-02,dumper,3.6,0.85,0,0.0
2025-07-16,DEMO-01,DU-02,dumper,5.43,0.774,0,0.0
2025-07-17,DEMO-01,DU-02,dumper,4.52,0.812,0,0.0
2025-07-18,DEMO-01,DU-02,dumper,6.98,0.709,0,0.0
2025-07-19,DEMO-01,DU-02,dumper,1.0,0.958,0,0.0
2025-07-20,DEMO-01,DU-02,dumper,2.69,0.888,0,0.0
2025-07-21,DEMO-01,DU-02,dumper,0.67,0.972,0,0.0
2025-07-22,DEMO-01,DU-02,dumper,1.02,0.957,0,0.0
2025-07-23,DEMO-01,DU-02,dumper,1.51,0.937,0,0.0
2025-07-24,DEMO-01,DU-02,dumper,2.06,0.914,0,0.0
2025-07-25,DEMO-01,DU-02,dumper,2.03,0.915,0,0.0
2025-07-26,DEMO-01,DU-02,dumper,2.01,0.916,0,0.0
2025-07-27,DEMO-01,DU-02,dumper,3.91,0.837,0,0.0
2025-07-28,DEMO-01,DU-02,dumper,6.2,0.742,0,0.0
2025-07-29,DEMO-01,DU-02,dumper,6.16,0.743,0,0.0
2025-07-30,DEMO-01,DU-02,dumper,7.73,0.678,0,0.0
2025-07-31,DEMO-01,DU-02,dumper,0.34,0.986,0,0.0
2025-08-01,DEMO-01,DU-02,dumper,1.96,0.918,0,0.0
2025-08-02,DEMO-01,DU-02,dumper,5.11,0.787,0,0.0
2025-08-03,DEMO-01,DU-02,dumper,5.98,0.751,1,3.34
2025-08-04,DEMO-01,DU-02,dumper,4.06,0.831,0,0.0
2025-08-05,DEMO-01,DU-02,dumper,1.36,0.944,0,0.0
2025-08-06,DEMO-01,DU-02,dumper,1.71,0.929,0,0.0
2025-08-07,DEMO-01,DU-02,dumper,6.68,0.721,0,0.0
2025-08-08,DEMO-01,DU-02,dumper,3.2,0.867,0,0.0
2025-08-09,DEMO-01,DU-02,dumper,1.61,0.933,0,0.0
2025-08-10,DEMO-01,DU-02,dumper,7.5,0.687,0,0.0
2025-08-11,DEMO-01,DU-02,dumper,1.84,0.924,0,0.0
2025-08-12,DEMO-01,DU-02,dumper,1.05,0.956,0,0.0
2025-08-13,DEMO-01,DU-02,dumper,2.11,0.912,0,0.0
2025-08-14,DEMO-01,DU-02,dumper,2.4,0.9,0,0.0
2025-08-15,DEMO-01,DU-02,dumper,9.23,0.615,0,0.0
2025-08-16,DEMO-01,DU-02,dumper,1.11,0.954,0,0.0
2025-08-17,DEMO-01,DU-02,dumper,7.19,0.7,0,0.0
2025-08-18,DEMO-01,DU-02,dumper,1.55,0.935,0,0.0
2025-08-19,DEMO-01,DU-02,dumper,7.66,0.681,0,0.0
2025-08-20,DEMO-01,DU-02,dumper,1.5,0.938,0,0.0
2025-08-21,DEMO-01,DU-02,dumper,4.46,0.814,0,0.0
2025-08-22,DEMO-01,DU-02,dumper,0.56,0.976,0,0.0
2025-08-23,DEMO-01,DU-02,dumper,0.83,0.965,0,0.0
2025-08-24,DEMO-01,DU-02,dumper,3.73,0.844,0,0.0
2025-08-25,DEMO-01,DU-02,dumper,0.38,0.984,0,0.0
2025-08-26,DEMO-01,DU-02,dumper,0.73,0.97,0,0.0
2025-08-27,DEMO-01,DU-02,dumper,0.71,0.971,0,0.0
2025-08-28,DEMO-01,DU-02,dumper,1.23,0.949,0,0.0
2025-08-29,DEMO-01,DU-02,dumper,0.47,0.98,0,0.0
2025-08-30,DEMO-01,DU-02,dumper,3.91,0.837,0,0.0
2025-08-31,DEMO-01,DU-02,dumper,6.21,0.741,1,2.27
2025-09-01,DEMO-01,DU-02,dumper,1.87,0.922,0,0.0
2025-09-02,DEMO-01,DU-02,dumper,2.85,0.881,0,0.0
2025-09-03,DEMO-01,DU-02,dumper,0.78,0.968,0,0.0
2025-09-04,DEMO-01,DU-02,dumper,0.42,0.983,0,0.0
2025-09-05,DEMO-01,DU-02,dumper,5.29,0.779,0,0.0
2025-09-06,DEMO-01,DU-02,dumper,1.04,0.957,0,0.0
2025-09-07,DEMO-01,DU-02,dumper,0.44,0.982,0,0.0
2025-09-08,DEMO-01,DU-02,dumper,1.69,0.93,0,0.0
2025-09-09,DEMO-01,DU-02,dumper,1.65,0.931,0,0.0
2025-09-10,DEMO-01,DU-02,dumper,2.58,0.893,0,0.0
2025-09-11,DEMO-01,DU-02,dumper,0.16,0.993,0,0.0
2025-09-12,DEMO-01,DU-02,dumper,0.26,0.989,0,0.0
2025-09-13,DEMO-01,DU-02,dumper,2.92,0.878,0,0.0
2025-09-14,DEMO-01,DU-02,dumper,3.5,0.854,0,0.0
2025-09-15,DEMO-01,DU-02,dumper,1.39,0.942,0,0.0
2025-09-16,DEMO-01,DU-02,dumper,1.47,0.939,0,0.0
2025-09-17,DEMO-01,DU-02,dumper,0.88,0.963,0,0.0
2025-09-18,DEMO-01,DU-02,dumper,2.46,0.897,0,0.0
2025-09-19,DEMO-01,DU-02,dumper,0.79,0.967,0,0.0
2025-09-20,DEMO-01,DU-02,dumper,0.85,0.964,0,0.0
2025-09-21,DEMO-01,DU-02,dumper,0.51,0.979,0,0.0
2025-09-22,DEMO-01,DU-02,dumper,0.96,0.96,0,0.0
2025-09-23,DEMO-01,DU-02,dumper,2.66,0.889,0,0.0
2025-09-24,DEMO-01,DU-02,dumper,2.32,0.903,0,0.0
2025-09-25,DEMO-01,DU-02,dumper,1.77,0.926,0,0.0
2025-09-26,DEMO-01,DU-02,dumper,0.86,0.964,0,0.0
2025-09-27,DEMO-01,DU-02,dumper,1.51,0.937,0,0.0
2025-09-28,DEMO-01,DU-02,dumper,2.35,0.902,0,0.0
2025-09-29,DEMO-01,DU-02,dumper,1.98,0.917,0,0.0
2025-09-30,DEMO-01,DU-02,dumper,1.38,0.942,0,0.0
2025-10-01,DEMO-01,DU-02,dumper,1.1,0.954,0,0.0
2025-10-02,DEMO-01,DU-02,dumper,1.47,0.939,0,0.0
2025-10-03,DEMO-01,DU-02,dumper,1.87,0.922,0,0.0
2025-10-04,DEMO-01,DU-02,dumper,2.35,0.902,0,0.0
2025-10-05,DEMO-01,DU-02,dumper,2.64,0.89,0,0.0
2025-10-06,DEMO-01,DU-02,dumper,1.2,0.95,0,0.0
2025-10-07,DEMO-01,DU-02,dumper,1.28,0.947,0,0.0
2025-10-08,DEMO-01,DU-02,dumper,1.0,0.958,0,0.0
2025-10-09,DEMO-01,DU-02,dumper,0.97,0.96,0,0.0
2025-10-10,DEMO-01,DU-02,dumper,1.07,0.955,0,0.0
2025-10-11,DEMO-01,DU-02,dumper,1.39,0.942,0,0.0
2025-10-12,DEMO-01,DU-02,dumper,0.41,0.983,0,0.0
2025-10-13,DEMO-01,DU-02,dumper,1.09,0.954,0,0.0
2025-10-14,DEMO-01,DU-02,dumper,0.54,0.977,0,0.0
2025-10-15,DEMO-01,DU-02,dumper,6.54,0.728,1,6.63
2025-10-16,DEMO-01,DU-02,dumper,7.33,0.695,1,5.26
2025-10-17,DEMO-01,DU-02,dumper,0.72,0.97,0,0.0
2025-10-18,DEMO-01,DU-02,dumper,0.89,0.963,0,0.0
2025-10-19,DEMO-01,DU-02,dumper,1.42,0.941,0,0.0
2025-10-20,DEMO-01,DU-02,dumper,8.64,0.64,1,9.84
2025-10-21,DEMO-01,DU-02,dumper,0.42,0.983,0,0.0
2025-10-22,DEMO-01,DU-02,dumper,0.99,0.959,0,0.0
2025-10-23,DEMO-01,DU-02,dumper,1.79,0.926,0,0.0
2025-10-24,DEMO-01,DU-02,dumper,1.88,0.922,0,0.0
2025-10-25,DEMO-01,DU-02,dumper,1.9,0.921,0,0.0
2025-10-26,DEMO-01,DU-02,dumper,2.05,0.915,0,0.0
2025-10-27,DEMO-01,DU-02,dumper,0.25,0.99,0,0.0
2025-10-28,DEMO-01,DU-02,dumper,0.37,0.985,0,0.0
2025-10-29,DEMO-01,DU-02,dumper,0.81,0.966,0,0.0
2025-10-30,DEMO-01,DU-02,dumper,0.54,0.977,0,0.0
2025-10-31,DEMO-01,DU-02,dumper,0.66,0.973,0,0.0
2025-11-01,DEMO-01,DU-02,dumper,2.25,0.906,0,0.0
2025-11-02,DEMO-01,DU-02,dumper,2.05,0.915,0,0.0
2025-11-03,DEMO-01,DU-02,dumper,1.84,0.923,0,0.0
2025-11-04,DEMO-01,DU-02,dumper,0.66,0.972,0,0.0
2025-11-05,DEMO-01,DU-02,dumper,1.17,0.951,0,0.0
2025-11-06,DEMO-01,DU-02,dumper,0.58,0.976,0,0.0
2025-11-07,DEMO-01,DU-02,dumper,0.8,0.967,0,0.0
2025-11-08,DEMO-01,DU-02,dumper,0.9,0.963,0,0.0
2025-11-09,DEMO-01,DU-02,dumper,7.73,0.678,1,7.48
2025-11-10,DEMO-01,DU-02,dumper,1.32,0.945,0,0.0
2025-11-11,DEMO-01,DU-02,dumper,2.29,0.904,0,0.0
2025-11-12,DEMO-01,DU-02,dumper,0.35,0.985,0,0.0
2025-11-13,DEMO-01,DU-02,dumper,1.75,0.927,0,0.0
2025-11-14,DEMO-01,DU-02,dumper,1.61,0.933,0,0.0
2025-11-15,DEMO-01,DU-02,dumper,2.05,0.914,0,0.0
2025-11-16,DEMO-01,DU-02,dumper,1.39,0.942,0,0.0
2025-11-17,DEMO-01,DU-02,dumper,0.5,0.979,0,0.0
2025-11-18,DEMO-01,DU-02,dumper,0.91,0.962,0,0.0
2025-11-19,DEMO-01,DU-02,dumper,0.91,0.962,0,0.0
2025-11-20,DEMO-01,DU-02,dumper,3.42,0.858,0,0.0
2025-11-21,DEMO-01,DU-02,dumper,0.43,0.982,0,0.0
2025-11-22,DEMO-01,DU-02,dumper,0.65,0.973,0,0.0
2025-11-23,DEMO-01,DU-02,dumper,0.64,0.973,0,0.0
2025-11-24,DEMO-01,DU-02,dumper,2.12,0.912,0,0.0
2025-11-25,DEMO-01,DU-02,dumper,0.94,0.961,0,0.0
2025-11-26,DEMO-01,DU-02,dumper,1.66,0.931,0,0.0
2025-11-27,DEMO-01,DU-02,dumper,1.02,0.957,0,0.0
2025-11-28,DEMO-01,DU-02,dumper,0.22,0.991,0,0.0
2025-11-29,DEMO-01,DU-02,dumper,3.21,0.866,1,2.29
2025-11-30,DEMO-01,DU-02,dumper,1.41,0.941,0,0.0
2025-12-01,DEMO-01,DU-02,dumper,0.59,0.976,0,0.0
2025-12-02,DEMO-01,DU-02,dumper,1.35,0.944,0,0.0
2025-12-03,DEMO-01,DU-02,dumper,1.36,0.943,0,0.0
2025-12-04,DEMO-01,DU-02,dumper,0.97,0.96,0,0.0
2025-12-05,DEMO-01,DU-02,dumper,0.42,0.982,0,0.0
2025-12-06,DEMO-01,DU-02,dumper,1.78,0.926,0,0.0
2025-12-07,DEMO-01,DU-02,dumper,1.45,0.94,0,0.0
2025-12-08,DEMO-01,DU-02,dumper,2.33,0.903,0,0.0
2025-12-09,DEMO-01,DU-02,dumper,0.58,0.976,0,0.0
2025-12-10,DEMO-01,DU-02,dumper,1.49,0.938,0,0.0
2025-12-11,DEMO-01,DU-02,dumper,0.99,0.959,0,0.0
2025-12-12,DEMO-01,DU-02,dumper,0.43,0.982,0,0.0
2025-12-13,DEMO-01,DU-02,dumper,1.1,0.954,0,0.0
2025-12-14,DEMO-01,DU-02,dumper,2.12,0.912,0,0.0
2025-12-15,DEMO-01,DU-02,dumper,0.64,0.973,0,0.0
2025-12-16,DEMO-01,DU-02,dumper,2.7,0.888,0,0.0
2025-12-17,DEMO-01,DU-02,dumper,0.7,0.971,0,0.0
2025-12-18,DEMO-01,DU-02,dumper,1.15,0.952,0,0.0
2025-12-19,DEMO-01,DU-02,dumper,0.65,0.973,0,0.0
2025-12-20,DEMO-01,DU-02,dumper,2.73,0.886,0,0.0
2025-12-21,DEMO-01,DU-02,dumper,1.07,0.956,0,0.0
2025-12-22,DEMO-01,DU-02,dumper,0.51,0.979,0,0.0
2025-12-23,DEMO-01,DU-02,dumper,0.65,0.973,0,0.0
2025-12-24,DEMO-01,DU-02,dumper,0.27,0.989,0,0.0
2025-12-25,DEMO-01,DU-02,dumper,1.6,0.933,0,0.0
2025-12-26,DEMO-01,DU-02,dumper,0.4,0.983,0,0.0
2025-12-27,DEMO-01,DU-02,dumper,1.7,0.929,0,0.0
2025-12-28,DEMO-01,DU-02,dumper,0.34,0.986,0,0.0
2025-12-29,DEMO-01,DU-02,dumper,0.24,0.99,0,0.0
2025-12-30,DEMO-01,DU-02,dumper,0.27,0.989,0,0.0
2025-12-31,DEMO-01,DU-02,dumper,0.08,0.997,0,0.0
2023-01-01,DEMO-01,DU-03,dumper,2.29,0.904,0,0.0
2023-01-02,DEMO-01,DU-03,dumper,0.35,0.986,0,0.0
2023-01-03,DEMO-01,DU-03,dumper,0.82,0.966,0,0.0
2023-01-04,DEMO-01,DU-03,dumper,0.29,0.988,0,0.0
2023-01-05,DEMO-01,DU-03,dumper,0.78,0.967,0,0.0
2023-01-06,DEMO-01,DU-03,dumper,1.39,0.942,0,0.0
2023-01-07,DEMO-01,DU-03,dumper,0.45,0.981,0,0.0
2023-01-08,DEMO-01,DU-03,dumper,0.23,0.99,0,0.0
2023-01-09,DEMO-01,DU-03,dumper,1.77,0.926,0,0.0
2023-01-10,DEMO-01,DU-03,dumper,4.24,0.823,0,0.0
2023-01-11,DEMO-01,DU-03,dumper,1.34,0.944,0,0.0
2023-01-12,DEMO-01,DU-03,dumper,1.71,0.929,0,0.0
2023-01-13,DEMO-01,DU-03,dumper,1.75,0.927,0,0.0
2023-01-14,DEMO-01,DU-03,dumper,0.18,0.992,0,0.0
2023-01-15,DEMO-01,DU-03,dumper,1.49,0.938,0,0.0
2023-01-16,DEMO-01,DU-03,dumper,1.23,0.949,0,0.0
2023-01-17,DEMO-01,DU-03,dumper,0.96,0.96,0,0.0
2023-01-18,DEMO-01,DU-03,dumper,0.17,0.993,0,0.0
2023-01-19,DEMO-01,DU-03,dumper,1.95,0.919,0,0.0
2023-01-20,DEMO-01,DU-03,dumper,2.56,0.893,0,0.0
2023-01-21,DEMO-01,DU-03,dumper,2.61,0.891,0,0.0
2023-01-22,DEMO-01,DU-03,dumper,1.52,0.937,0,0.0
2023-01-23,DEMO-01,DU-03,dumper,3.14,0.869,0,0.0
2023-01-24,DEMO-01,DU-03,dumper,0.73,0.969,0,0.0
2023-01-25,DEMO-01,DU-03,dumper,1.86,0.923,0,0.0
2023-01-26,DEMO-01,DU-03,dumper,2.08,0.913,0,0.0
2023-01-27,DEMO-01,DU-03,dumper,1.42,0.941,0,0.0
2023-01-28,DEMO-01,DU-03,dumper,1.2,0.95,0,0.0
2023-01-29,DEMO-01,DU-03,dumper,0.34,0.986,0,0.0
2023-01-30,DEMO-01,DU-03,dumper,1.64,0.932,0,0.0
2023-01-31,DEMO-01,DU-03,dumper,3.62,0.849,0,0.0
2023-02-01,DEMO-01,DU-03,dumper,3.56,0.851,0,0.0
2023-02-02,DEMO-01,DU-03,dumper,0.13,0.995,0,0.0
2023-02-03,DEMO-01,DU-03,dumper,3.04,0.873,0,0.0
2023-02-04,DEMO-01,DU-03,dumper,0.54,0.977,0,0.0
2023-02-05,DEMO-01,DU-03,dumper,1.24,0.949,0,0.0
2023-02-06,DEMO-01,DU-03,dumper,0.26,0.989,0,0.0
2023-02-07,DEMO-01,DU-03,dumper,0.67,0.972,0,0.0
2023-02-08,DEMO-01,DU-03,dumper,1.72,0.929,0,0.0
2023-02-09,DEMO-01,DU-03,dumper,1.19,0.951,0,0.0
2023-02-10,DEMO-01,DU-03,dumper,1.23,0.949,0,0.0
2023-02-11,DEMO-01,DU-03,dumper,6.36,0.735,1,7.03
2023-02-12,DEMO-01,DU-03,dumper,0.38,0.984,0,0.0
2023-02-13,DEMO-01,DU-03,dumper,1.08,0.955,0,0.0
2023-02-14,DEMO-01,DU-03,dumper,0.7,0.971,0,0.0
2023-02-15,DEMO-01,DU-03,dumper,3.05,0.873,0,0.0
2023-02-16,DEMO-01,DU-03,dumper,0.68,0.972,0,0.0
2023-02-17,DEMO-01,DU-03,dumper,0.71,0.97,0,0.0
2023-02-18,DEMO-01,DU-03,dumper,0.6,0.975,0,0.0
2023-02-19,DEMO-01,DU-03,dumper,1.86,0.923,0,0.0
2023-02-20,DEMO-01,DU-03,dumper,2.71,0.887,0,0.0
2023-02-21,DEMO-01,DU-03,dumper,0.92,0.962,0,0.0
2023-02-22,DEMO-01,DU-03,dumper,0.37,0.985,0,0.0
2023-02-23,DEMO-01,DU-03,dumper,0.81,0.966,0,0.0
2023-02-24,DEMO-01,DU-03,dumper,1.29,0.946,0,0.0
2023-02-25,DEMO-01,DU-03,dumper,2.57,0.893,0,0.0
2023-02-26,DEMO-01,DU-03,dumper,1.76,0.927,0,0.0
2023-02-27,DEMO-01,DU-03,dumper,0.91,0.962,0,0.0
2023-02-28,DEMO-01,DU-03,dumper,0.89,0.963,0,0.0
2023-03-01,DEMO-01,DU-03,dumper,1.6,0.933,0,0.0
2023-03-02,DEMO-01,DU-03,dumper,0.6,0.975,0,0.0
2023-03-03,DEMO-01,DU-03,dumper,0.99,0.959,0,0.0
2023-03-04,DEMO-01,DU-03,dumper,0.12,0.995,0,0.0
2023-03-05,DEMO-01,DU-03,dumper,1.45,0.939,0,0.0
2023-03-06,DEMO-01,DU-03,dumper,0.8,0.967,0,0.0
2023-03-07,DEMO-01,DU-03,dumper,1.28,0.947,0,0.0
2023-03-08,DEMO-01,DU-03,dumper,0.87,0.964,0,0.0
2023-03-09,DEMO-01,DU-03,dumper,1.16,0.952,0,0.0
2023-03-10,DEMO-01,DU-03,dumper,7.89,0.671,1,8.68
2023-03-11,DEMO-01,DU-03,dumper,0.63,0.974,0,0.0
